"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,4.646054,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,5.107231,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,5.605775,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,6.114129,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,6.604976,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,7.051774,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,7.413715,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,7.716547,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,7.954767,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,8.134754,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,8.26575,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,8.342933,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,8.369608,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,8.346413,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,8.280808,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,8.190434,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,8.106114,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,8.068395,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,8.099717,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,8.212687,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,8.392777,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,8.624434,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,8.88201,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,9.129215,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,9.339742,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,9.503433,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,9.611217,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,9.650919,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,9.616851,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,9.521964,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,9.397941,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,9.272477,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,9.152645,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,9.027107,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,8.894554,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,8.758373,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,8.627761,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,8.511189,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,8.422249,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,8.36427,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,8.356401,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,8.399422,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,8.469518,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,8.537041,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,8.589052,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,8.622836,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,8.64169,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,8.676577,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,8.74183,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,8.846989,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,8.982969,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,9.134919,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,9.281653,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,9.409691,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,9.499721,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,9.552852,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,9.598925,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,9.677128,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,9.809504,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,9.985796,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,10.18827,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,10.39394,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,10.5949,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,10.80969,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,11.03445,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,11.2395,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,11.37701,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,11.3905,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,11.25284,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,10.98587,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,10.58995,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,10.08319,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,9.507376,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,8.893725,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,8.235867,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,7.503035,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,6.71857,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,5.895636,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,5.083454,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.345798,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,3.728299,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,3.222847,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,2.859516,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,2.670461,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,2.680083,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,2.908119,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,3.390489,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,4.155773,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,5.123008,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,6.271843,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,7.578291,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,8.990109,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,10.40677,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,11.71426,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,12.83855,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,13.72748,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,14.32415,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,14.57483,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,14.47009,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","A5M","Major Five Asia","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,14.03452,,
